session,trigger,anchorObservation,anchorCheckpoint,anchorAt,horizonMinutes,endAt,profile,feePpm,cooldown,strategy,maxExposurePpm,activeSeconds,outsideSeconds,recenters,trims,attempted,exited,unavailable,rejected,actions,net_USDG,alpha_USDG,newGas_USDG,feesAfterAnchor_USDG,maxDrawdown_USDG,delta_USDG
18,500000,726,2498,2026-09-08T20:38:42.303Z,30,2026-09-08T21:08:41.000Z,source_block_54,1000000,0,hold80,511210,1841,0,0,0,False,,,,,981.793639,-1.095166,1.124903,0.26297,0.048293,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,30,2026-09-08T21:08:41.000Z,source_block_54,1000000,600,recenter60,511210,1841,0,0,0,False,,,,,981.793639,-1.095166,1.124903,0.26297,0.048293,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,30,2026-09-08T21:08:41.000Z,source_block_54,500000,0,guard60,511209,1841,0,0,0,False,,,,,981.662174,-1.226631,1.124903,0.131475,0.077485,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,30,2026-09-08T21:08:41.000Z,source_block_54,500000,0,exit_early,511209,64,0,0,0,True,early_inventory_exit,,,exit@2499,981.408973,-1.479832,1.124903,0.00671,1.397397,-0.253201
18,500000,726,2498,2026-09-08T20:38:42.303Z,30,2026-09-08T21:08:41.000Z,source_block_54,500000,0,recenter60,511209,1841,0,0,0,True,,,Frozen mint minimum unavailable,,981.662174,-1.226631,1.124903,0.131475,0.077485,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,30,2026-09-08T21:08:41.000Z,source_block_54,500000,0,trim25,511209,1841,0,0,1,True,,,,trim@2499,980.621894,-2.266911,2.102994,0.100327,1.047195,-1.04028
18,500000,726,2498,2026-09-08T20:38:42.303Z,30,2026-09-08T21:08:41.000Z,source_block_54,500000,0,hold80,511209,1841,0,0,0,False,,,,,981.662174,-1.226631,1.124903,0.131475,0.077485,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,30,2026-09-08T21:08:41.000Z,source_block_54,500000,600,recenter60,511209,1841,0,0,0,False,,,,,981.662174,-1.226631,1.124903,0.131475,0.077485,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,1000000,0,guard60,539262,7245,0,0,0,False,,,,,983.395053,0.442425,0.333297,1.002171,0.117075,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,1000000,0,exit_early,510798,64,0,0,0,True,early_inventory_exit,,,exit@2499,982.207287,-0.745341,0.333297,0.01342,0.599083,-1.187766
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,1000000,0,recenter60,539262,7245,0,0,0,True,,,Frozen mint minimum unavailable,,983.395053,0.442425,0.333297,1.002171,0.117075,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,1000000,0,trim25,510798,7245,0,0,1,True,,,,trim@2499,982.820033,-0.132595,0.613155,0.755366,0.340446,-0.57502
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,1000000,0,hold80,539262,7245,0,0,0,False,,,,,983.395053,0.442425,0.333297,1.002171,0.117075,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,1000000,600,recenter60,539262,7245,0,0,0,True,,,Frozen mint minimum unavailable,,983.395053,0.442425,0.333297,1.002171,0.117075,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,500000,0,guard60,539268,7245,0,0,0,False,,,,,982.894024,-0.058604,0.333297,0.501056,0.203517,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,500000,0,exit_early,510797,64,0,0,0,True,early_inventory_exit,,,exit@2499,982.200579,-0.752049,0.333297,0.00671,0.605791,-0.693445
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,500000,0,recenter60,539268,7245,0,0,0,True,,,Frozen mint minimum unavailable,,982.894024,-0.058604,0.333297,0.501056,0.203517,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,500000,0,trim25,510797,7245,0,0,1,True,,,,trim@2499,982.442386,-0.510242,0.613155,0.377655,0.348962,-0.451638
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,500000,0,hold80,539268,7245,0,0,0,False,,,,,982.894024,-0.058604,0.333297,0.501056,0.203517,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,frozen_session6,500000,600,recenter60,539268,7245,0,0,0,True,,,Frozen mint minimum unavailable,,982.894024,-0.058604,0.333297,0.501056,0.203517,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,1000000,0,guard60,539696,7245,0,0,0,False,,,,,982.603447,-0.349181,1.124903,1.002171,0.117075,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,1000000,0,exit_early,511210,64,0,0,0,True,early_inventory_exit,,,exit@2499,981.415681,-1.536947,1.124903,0.01342,1.390689,-1.187766
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,1000000,0,recenter60,539696,7245,0,0,0,True,,,Frozen mint minimum unavailable,,982.603447,-0.349181,1.124903,1.002171,0.117075,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,1000000,0,trim25,511210,7245,0,0,1,True,,,,trim@2499,981.330194,-1.622434,2.102994,0.755366,1.038679,-1.273253
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,1000000,0,hold80,539696,7245,0,0,0,False,,,,,982.603447,-0.349181,1.124903,1.002171,0.117075,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,1000000,600,recenter60,539696,7245,0,0,0,True,,,Frozen mint minimum unavailable,,982.603447,-0.349181,1.124903,1.002171,0.117075,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,500000,0,guard60,539703,7245,0,0,0,False,,,,,982.102418,-0.85021,1.124903,0.501056,0.203517,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,500000,0,exit_early,511209,64,0,0,0,True,early_inventory_exit,,,exit@2499,981.408973,-1.543655,1.124903,0.00671,1.397397,-0.693445
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,500000,0,recenter60,539703,7245,0,0,0,True,,,Frozen mint minimum unavailable,,982.102418,-0.85021,1.124903,0.501056,0.203517,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,500000,0,trim25,511209,7245,0,0,1,True,,,,trim@2499,980.952547,-2.000081,2.102994,0.377655,1.047195,-1.149871
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,500000,0,hold80,539703,7245,0,0,0,False,,,,,982.102418,-0.85021,1.124903,0.501056,0.203517,0.0
18,500000,726,2498,2026-09-08T20:38:42.303Z,120,2026-09-08T22:38:45.000Z,source_block_54,500000,600,recenter60,539703,7245,0,0,0,True,,,Frozen mint minimum unavailable,,982.102418,-0.85021,1.124903,0.501056,0.203517,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,1000000,0,guard60,538485,1846,0,0,0,False,,,,,980.206584,-0.401615,0.333297,0.15609,0.081491,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,1000000,0,exit_early,500809,62,0,0,0,True,early_inventory_exit,,,exit@2716,979.701158,-0.907041,0.333297,0.000211,0.579914,-0.505426
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,1000000,0,recenter60,536793,1846,0,1,0,True,,,,recenter@2716,979.569412,-1.038787,0.970376,0.15734,0.662428,-0.637172
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,1000000,0,trim25,500809,1846,0,0,1,True,,,,trim@2716,979.797712,-0.810487,0.613155,0.117177,0.361594,-0.408872
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,1000000,0,hold80,538485,1846,0,0,0,False,,,,,980.206584,-0.401615,0.333297,0.15609,0.081491,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,1000000,600,recenter60,536793,1846,0,1,0,True,,,,recenter@2716,979.569412,-1.038787,0.970376,0.15734,0.662428,-0.637172
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,500000,0,guard60,538483,1846,0,0,0,False,,,,,980.128527,-0.479672,0.333297,0.078038,0.098456,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,500000,0,exit_early,500809,62,0,0,0,True,early_inventory_exit,,,exit@2716,979.701051,-0.907148,0.333297,0.000105,0.580005,-0.427476
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,500000,0,recenter60,536791,1846,0,1,0,True,,,,recenter@2716,979.490729,-1.11747,0.970376,0.078664,0.698128,-0.637798
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,500000,0,trim25,500809,1846,0,0,1,True,,,,trim@2716,979.739112,-0.869087,0.613155,0.058582,0.388169,-0.389415
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,500000,0,hold80,538483,1846,0,0,0,False,,,,,980.128527,-0.479672,0.333297,0.078038,0.098456,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,frozen_session6,500000,600,recenter60,536791,1846,0,1,0,True,,,,recenter@2716,979.490729,-1.11747,0.970376,0.078664,0.698128,-0.637798
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,1000000,0,guard60,538920,1846,0,0,0,False,,,,,979.414978,-1.193221,1.124903,0.15609,0.081491,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,1000000,0,exit_early,501213,62,0,0,0,True,early_inventory_exit,,,exit@2716,978.909552,-1.698647,1.124903,0.000211,1.37152,-0.505426
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,1000000,0,recenter60,537994,1846,0,1,0,True,,,,recenter@2716,977.382805,-3.225394,3.156983,0.15734,2.057429,-2.032173
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,1000000,0,trim25,501213,1846,0,0,1,True,,,,trim@2716,978.307873,-2.300326,2.102994,0.117177,1.059827,-1.107105
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,1000000,0,hold80,538920,1846,0,0,0,False,,,,,979.414978,-1.193221,1.124903,0.15609,0.081491,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,1000000,600,recenter60,537994,1846,0,1,0,True,,,,recenter@2716,977.382805,-3.225394,3.156983,0.15734,2.057429,-2.032173
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,500000,0,guard60,538918,1846,0,0,0,False,,,,,979.336921,-1.271278,1.124903,0.078038,0.098456,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,500000,0,exit_early,501213,62,0,0,0,True,early_inventory_exit,,,exit@2716,978.909445,-1.698754,1.124903,0.000105,1.371611,-0.427476
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,500000,0,recenter60,537992,1846,0,1,0,True,,,,recenter@2716,977.304122,-3.304077,3.156983,0.078664,2.093129,-2.032799
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,500000,0,trim25,501213,1846,0,0,1,True,,,,trim@2716,978.249273,-2.358926,2.102994,0.058582,1.086402,-1.087648
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,500000,0,hold80,538918,1846,0,0,0,False,,,,,979.336921,-1.271278,1.124903,0.078038,0.098456,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,30,2026-09-09T00:52:57.000Z,source_block_54,500000,600,recenter60,537992,1846,0,1,0,True,,,,recenter@2716,977.304122,-3.304077,3.156983,0.078664,2.093129,-2.032799
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,1000000,0,guard60,538485,7204,0,0,0,False,,,,,981.319218,0.217658,0.333297,0.905982,0.088531,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,1000000,0,exit_early,500809,62,0,0,0,True,early_inventory_exit,,,exit@2716,979.701158,-1.400402,0.333297,0.000211,0.579914,-1.61806
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,1000000,0,recenter60,536793,7204,0,1,0,True,,,,recenter@2716,980.684705,-0.416855,0.970376,0.913259,0.662428,-0.634513
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,1000000,0,trim25,500809,7204,0,0,1,True,,,,trim@2716,980.6277,-0.47386,0.613155,0.679856,0.361594,-0.691518
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,1000000,0,hold80,538485,7204,0,0,0,False,,,,,981.319218,0.217658,0.333297,0.905982,0.088531,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,1000000,600,recenter60,536793,7204,0,1,0,True,,,,recenter@2716,980.684705,-0.416855,0.970376,0.913259,0.662428,-0.634513
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,500000,0,guard60,538483,7204,0,0,0,False,,,,,980.866222,-0.235338,0.333297,0.452962,0.127265,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,500000,0,exit_early,500809,62,0,0,0,True,early_inventory_exit,,,exit@2716,979.701051,-1.400509,0.333297,0.000105,0.580005,-1.165171
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,500000,0,recenter60,536791,7204,0,1,0,True,,,,recenter@2716,980.228069,-0.873491,0.970376,0.456602,0.698128,-0.638153
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,500000,0,trim25,500809,7204,0,0,1,True,,,,trim@2716,980.28776,-0.8138,0.613155,0.339898,0.388169,-0.578462
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,500000,0,hold80,538483,7204,0,0,0,False,,,,,980.866222,-0.235338,0.333297,0.452962,0.127265,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,frozen_session6,500000,600,recenter60,536791,7204,0,1,0,True,,,,recenter@2716,980.228069,-0.873491,0.970376,0.456602,0.698128,-0.638153
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,1000000,0,guard60,538920,7204,0,0,0,False,,,,,980.527612,-0.573948,1.124903,0.905982,0.088531,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,1000000,0,exit_early,501213,62,0,0,0,True,early_inventory_exit,,,exit@2716,978.909552,-2.192008,1.124903,0.000211,1.37152,-1.61806
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,1000000,0,recenter60,537994,7204,0,1,0,True,,,,recenter@2716,978.498098,-2.603462,3.156983,0.913259,2.057429,-2.029514
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,1000000,0,trim25,501213,7204,0,0,1,True,,,,trim@2716,979.137861,-1.963699,2.102994,0.679856,1.059827,-1.389751
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,1000000,0,hold80,538920,7204,0,0,0,False,,,,,980.527612,-0.573948,1.124903,0.905982,0.088531,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,1000000,600,recenter60,537994,7204,0,1,0,True,,,,recenter@2716,978.498098,-2.603462,3.156983,0.913259,2.057429,-2.029514
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,500000,0,guard60,538918,7204,0,0,0,False,,,,,980.074616,-1.026944,1.124903,0.452962,0.127265,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,500000,0,exit_early,501213,62,0,0,0,True,early_inventory_exit,,,exit@2716,978.909445,-2.192115,1.124903,0.000105,1.371611,-1.165171
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,500000,0,recenter60,537992,7204,0,1,0,True,,,,recenter@2716,978.041462,-3.060098,3.156983,0.456602,2.093129,-2.033154
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,500000,0,trim25,501213,7204,0,0,1,True,,,,trim@2716,978.797921,-2.303639,2.102994,0.339898,1.086402,-1.276695
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,500000,0,hold80,538918,7204,0,0,0,False,,,,,980.074616,-1.026944,1.124903,0.452962,0.127265,0.0
20,500000,943,2715,2026-09-09T00:22:36.895Z,120,2026-09-09T02:22:15.000Z,source_block_54,500000,600,recenter60,537992,7204,0,1,0,True,,,,recenter@2716,978.041462,-3.060098,3.156983,0.456602,2.093129,-2.033154
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,1000000,0,guard60,504111,1848,0,0,0,False,,,,,979.644818,-0.128384,0.333297,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,1000000,0,exit_early,504111,62,0,0,0,True,early_inventory_exit,,,exit@2772,978.742078,-1.031124,0.333297,0.010407,0.571672,-0.90274
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,1000000,0,recenter60,504111,1848,0,0,0,True,,,Frozen mint minimum unavailable,,979.644818,-0.128384,0.333297,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,1000000,0,trim25,504111,1848,0,0,0,True,,,Frozen trim funding unavailable,,979.644818,-0.128384,0.333297,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,1000000,0,hold80,504111,1848,0,0,0,False,,,,,979.644818,-0.128384,0.333297,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,1000000,600,recenter60,504111,1848,0,0,0,True,,,Frozen mint minimum unavailable,,979.644818,-0.128384,0.333297,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,500000,0,guard60,504111,1848,0,0,0,False,,,,,979.41621,-0.356992,0.333297,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,500000,0,exit_early,504111,62,0,0,0,True,early_inventory_exit,,,exit@2772,978.736875,-1.036327,0.333297,0.005203,0.571671,-0.679335
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,500000,0,recenter60,504111,1848,0,0,0,True,,,Frozen mint minimum unavailable,,979.41621,-0.356992,0.333297,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,500000,0,trim25,504111,1848,0,0,0,True,,,Frozen trim funding unavailable,,979.41621,-0.356992,0.333297,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,500000,0,hold80,504111,1848,0,0,0,False,,,,,979.41621,-0.356992,0.333297,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,frozen_session6,500000,600,recenter60,504111,1848,0,0,0,True,,,Frozen mint minimum unavailable,,979.41621,-0.356992,0.333297,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,1000000,0,guard60,504519,1848,0,0,0,False,,,,,978.853212,-0.91999,1.124903,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,1000000,0,exit_early,504519,62,0,0,0,True,early_inventory_exit,,,exit@2772,977.950472,-1.82273,1.124903,0.010407,1.363278,-0.90274
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,1000000,0,recenter60,504519,1848,0,0,0,True,,,Frozen mint minimum unavailable,,978.853212,-0.91999,1.124903,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,1000000,0,trim25,504519,1848,0,0,0,True,,,Frozen trim funding unavailable,,978.853212,-0.91999,1.124903,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,1000000,0,hold80,504519,1848,0,0,0,False,,,,,978.853212,-0.91999,1.124903,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,1000000,600,recenter60,504519,1848,0,0,0,True,,,Frozen mint minimum unavailable,,978.853212,-0.91999,1.124903,0.457198,0.027876,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,500000,0,guard60,504519,1848,0,0,0,False,,,,,978.624604,-1.148598,1.124903,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,500000,0,exit_early,504519,62,0,0,0,True,early_inventory_exit,,,exit@2772,977.945269,-1.827933,1.124903,0.005203,1.363277,-0.679335
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,500000,0,recenter60,504519,1848,0,0,0,True,,,Frozen mint minimum unavailable,,978.624604,-1.148598,1.124903,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,500000,0,trim25,504519,1848,0,0,0,True,,,Frozen trim funding unavailable,,978.624604,-1.148598,1.124903,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,500000,0,hold80,504519,1848,0,0,0,False,,,,,978.624604,-1.148598,1.124903,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,30,2026-09-09T01:50:22.000Z,source_block_54,500000,600,recenter60,504519,1848,0,0,0,True,,,Frozen mint minimum unavailable,,978.624604,-1.148598,1.124903,0.22859,0.033138,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,1000000,0,guard60,504111,7207,0,0,0,False,,,,,980.057512,0.456334,0.333297,1.016996,0.086098,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,1000000,0,exit_early,504111,62,0,0,0,True,early_inventory_exit,,,exit@2772,978.742078,-0.8591,0.333297,0.010407,0.571672,-1.315434
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,1000000,0,recenter60,504111,7207,0,0,0,True,,,Frozen mint minimum unavailable,,980.057512,0.456334,0.333297,1.016996,0.086098,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,1000000,0,trim25,504111,7207,0,0,0,True,,,Frozen trim funding unavailable,,980.057512,0.456334,0.333297,1.016996,0.086098,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,1000000,0,hold80,504111,7207,0,0,0,False,,,,,980.057512,0.456334,0.333297,1.016996,0.086098,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,1000000,600,recenter60,504111,7207,0,0,0,True,,,Frozen mint minimum unavailable,,980.057512,0.456334,0.333297,1.016996,0.086098,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,500000,0,guard60,504111,7207,0,0,0,False,,,,,979.549107,-0.052071,0.333297,0.508466,0.131012,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,500000,0,exit_early,504111,62,0,0,0,True,early_inventory_exit,,,exit@2772,978.736875,-0.864303,0.333297,0.005203,0.571671,-0.812232
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,500000,0,recenter60,504111,7207,0,0,0,True,,,Frozen mint minimum unavailable,,979.549107,-0.052071,0.333297,0.508466,0.131012,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,500000,0,trim25,504111,7207,0,0,0,True,,,Frozen trim funding unavailable,,979.549107,-0.052071,0.333297,0.508466,0.131012,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,500000,0,hold80,504111,7207,0,0,0,False,,,,,979.549107,-0.052071,0.333297,0.508466,0.131012,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,frozen_session6,500000,600,recenter60,504111,7207,0,0,0,True,,,Frozen mint minimum unavailable,,979.549107,-0.052071,0.333297,0.508466,0.131012,0.0
21,500000,998,2771,2026-09-09T01:19:57.971Z,120,2026-09-09T03:19:41.000Z,source_block_54,1000000,0,guard60,504519,7207,0,0,0,False,,,,,979.265906,-0.335272,1.124903,1.016996,0.086098,0.0
